"taskID","taskUID","mainStatus","fileName","satCode","procLevel","modisProduct","baseIndex","severityIndicator","burntAreaDataset","referenceYear","preFireRef","preFireType","postFireRef","minFireSize","geeTaskID","geeTaskCode","geeTaskStatus","postProcTaskID","postProcTaskStatus","metadataTaskID","metadataTaskStatus","closingTaskID","closingTaskStatus"
135,"f5b93aba-1707-480d-b43b-8bbfb2661609","COMPLETED","SPT_DELTA_NBR_MOD_E2009_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2009,3,"moving",3,10,"9b561748-f696-43f2-85dc-73fb960a0e03","TXVESMTXJSRLKGOHIAUSCCNJ","GEE COMPLETED","abaa2721-d61a-402d-9dba-ab7d32993b0d","POST COMPLETED","d8eaeed5-a103-441a-b0a9-51ec6deec515","METADATA COMPLETED","88f2b3dc-d7a8-4475-ad8d-ac8240ac640e","CLOSING COMPLETED"
136,"49f9607d-55aa-4199-ad25-e84e991c7d89","COMPLETED","SPT_RDELTA_NBR_MOD_E2009_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2009,3,"moving",3,10,"bdd99917-8b52-4b09-a0cc-eddef7d0d277","YGRCUPAKX6QWYDJGD2FWZWYR","GEE COMPLETED","73ff4b48-6233-4d00-b3e3-ca7caa5acd5a","POST COMPLETED","37ed423a-32cf-48d5-9d34-fbe45eb5a28b","METADATA COMPLETED","cb2f3b76-d366-434c-b332-f7623d28a636","CLOSING COMPLETED"
137,"36a87e0a-df6c-4c0d-857e-a882edd279e1","COMPLETED","SPT_RBR_NBR_MOD_E2009_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2009,3,"moving",3,10,"480d1225-f597-4844-ad07-f4edf83254e8","332ZFHHFIXJBBAOPDTLQ2Z7J","GEE COMPLETED","1e4365d0-1b5b-49e4-a7d0-ef5a1cc4b479","POST COMPLETED","b5ba8089-8a38-4587-938c-ee144a8ec869","METADATA COMPLETED","e9c3c560-6647-46c0-a447-f0ac07e62f6c","CLOSING COMPLETED"
138,"3837e7e1-5bce-426b-ac2a-45f66733c114","COMPLETED","SPT_DELTA_NBR_MOD_E2010_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2010,3,"moving",3,10,"a2900993-9960-40ab-b3c9-d5591cbf6050","VQEEDX3XAQKOJU4Z7DPKAFVP","GEE COMPLETED","9af55db2-eaa0-43f6-84ae-c169a071fa39","POST COMPLETED","66e3a8ca-5188-4629-9489-7632c32beb37","METADATA COMPLETED","4f26b4f0-ab5e-41ba-9ce8-56a7313877d9","CLOSING COMPLETED"
139,"8b20f74e-36ca-4952-8e13-a5e5f87ed856","COMPLETED","SPT_RDELTA_NBR_MOD_E2010_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2010,3,"moving",3,10,"3a654b18-9445-46b3-9728-01109ac6143c","32SFPLF3CZWQUMJQECCG27OZ","GEE COMPLETED","0c0ac26e-3fb5-477f-be54-a1811b905041","POST COMPLETED","6ba3aa76-a5b5-4384-8122-c560e10af22c","METADATA COMPLETED","95b305d4-601d-475e-9001-41fcd2d9a464","CLOSING COMPLETED"
140,"7dd26aad-8dbd-44f1-97b6-6f1cd6002548","COMPLETED","SPT_RBR_NBR_MOD_E2010_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2010,3,"moving",3,10,"b275e2c2-2a01-45bf-a54b-595ca926afa4","LLJTAQ4NYJPLERZS5V4R4YSK","GEE COMPLETED","96af4792-61e5-434c-921f-b617a8c20e47","POST COMPLETED","694170a7-2596-41f7-87b1-d352e8792bf1","METADATA COMPLETED","18d89c3e-7133-4320-b5af-14d4e03b8d80","CLOSING COMPLETED"
141,"42275729-f936-4022-be75-69c64134e6fc","COMPLETED","SPT_DELTA_NBR_MOD_E2011_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2011,3,"moving",3,10,"3da0786e-31b1-4c82-900c-eb7ee69c0556","RWZGRJUWITKTTLC77RZVRNYX","GEE COMPLETED","94c50d45-052d-4a53-b8ac-01e9c7323847","POST COMPLETED","96595d1f-0463-4104-8658-e3c1ee5a4fe0","METADATA COMPLETED","78734c1a-48fd-4710-ae77-0a51d31c30b1","CLOSING COMPLETED"
142,"267b0547-ad91-4fda-b853-ef876877f7f0","COMPLETED","SPT_RDELTA_NBR_MOD_E2011_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2011,3,"moving",3,10,"6e8af16d-38f4-4c95-8065-22791a77b7e4","62O52MQ24FK3DZ5I2ZLNPP3D","GEE COMPLETED","2658124b-6530-474b-8991-2c7ae6306274","POST COMPLETED","ae53074f-50f7-4b89-a1c3-ea6c72cdd40c","METADATA COMPLETED","be10552b-b56f-404d-8c10-8db1e5c06fa1","CLOSING COMPLETED"
143,"5c58c05b-10aa-4d3a-b3ba-573a42226424","COMPLETED","SPT_RBR_NBR_MOD_E2011_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2011,3,"moving",3,10,"03257056-33a7-4867-96b2-68427aec672d","77BWYPQHGGYZBHPHZ47BXVDF","GEE COMPLETED","b121756f-b988-4dab-a1aa-6a616ceb8d98","POST COMPLETED","f79c36fb-0371-4adc-aec8-f414235d68f4","METADATA COMPLETED","56d9e631-ce1e-45a2-aa5a-bc93bdd49b21","CLOSING COMPLETED"
144,"34b8d825-af5d-4097-a6df-9c13d2556a69","COMPLETED","SPT_DELTA_NBR_MOD_E2012_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2012,3,"moving",3,10,"f625f926-c002-4b41-baf5-0190c7d771d6","AVW5GNVGOCXJYB4R3DYL2PMR","GEE COMPLETED","4a1b0157-d544-426a-b864-cb9ce985113c","POST COMPLETED","c277fd2f-6956-4f9d-b86c-3302b1ed97ad","METADATA COMPLETED","08be255a-7332-438c-b840-5fb1207e5ded","CLOSING COMPLETED"
145,"b84e3136-f948-4a79-9850-dc3ebffd3831","COMPLETED","SPT_RDELTA_NBR_MOD_E2012_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2012,3,"moving",3,10,"d72e4438-76ce-4faf-92a2-dac04544226b","V6MDGMZ5GI3MDXMLDZHJLAYO","GEE COMPLETED","5572c8b7-0c97-4fad-9d9d-1abd42bd1686","POST COMPLETED","48f33b83-c4bf-4e19-a9f8-e776d7c1c891","METADATA COMPLETED","d2e9ba65-2c27-4855-99ee-bb0ccd6f3e1c","CLOSING COMPLETED"
146,"d27130c6-73fd-44c8-8e37-4aadface986c","COMPLETED","SPT_RBR_NBR_MOD_E2012_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2012,3,"moving",3,10,"a294743a-f759-46ac-aeec-241c6d0e829d","ODZ7WTHGJWHOE3NW7G4JSH4P","GEE COMPLETED","3266e5ac-cbdd-4dd3-899e-d4e0659c939b","POST COMPLETED","42f43379-fe7d-496e-a8ac-41c53e684362","METADATA COMPLETED","234d1eb6-1999-4e95-9364-94459c3fac3b","CLOSING COMPLETED"
147,"3663828f-e0b2-4e2e-955e-7d5f735e32d7","COMPLETED","SPT_DELTA_NBR_MOD_E2013_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2013,3,"moving",3,10,"6da2adfe-45ea-46df-92b2-87d22abe78ee","CTEFW2R7IO2T43TINRPP3C2W","GEE COMPLETED","d514663d-0478-455e-915a-065c92682c51","POST COMPLETED","9abd71cc-be4f-43ae-a2b8-6710744fe704","METADATA COMPLETED","c8b81484-539c-40ed-88a0-0dec4ec9047e","CLOSING COMPLETED"
148,"3b86fd2f-5a65-44c5-95df-01499a3ba697","COMPLETED","SPT_RDELTA_NBR_MOD_E2013_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2013,3,"moving",3,10,"45dd635c-79c7-4607-b0b6-03b2891f85d7","LHDZ7EW5TVBUHIMLLDFBSPV6","GEE COMPLETED","82a3d522-dcbd-445c-90b4-0ae73c6ed7ef","POST COMPLETED","5f3cf8e5-5a19-430b-942f-8082b388c2a1","METADATA COMPLETED","4f763e96-680f-4f6c-b72e-11839adf15d5","CLOSING COMPLETED"
149,"c0e4b019-e552-4c80-9804-ae1d610be4ee","COMPLETED","SPT_RBR_NBR_MOD_E2013_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2013,3,"moving",3,10,"471abdf5-66e6-44c6-a8d6-f95f437af15a","4HHRTE4TQXIPFPZTGR5NF3IE","GEE COMPLETED","9c8e5184-7277-4188-a10e-5ae03198c0d3","POST COMPLETED","ba6720cd-0676-4b62-9f03-2382cbdc8c85","METADATA COMPLETED","36da6361-64c2-4534-b449-b127205b6f26","CLOSING COMPLETED"
150,"93e126a2-3c0b-412f-92fe-724b93320bc7","COMPLETED","SPT_DELTA_NBR_MOD_E2014_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2014,3,"moving",3,10,"c00a3b7a-e6e3-4898-992d-8aa3eba7e55b","BQD7XUTIK52NP2J6ZY6RUQRV","GEE COMPLETED","11ba34de-f71e-4407-a637-cf4e6a4fee74","POST COMPLETED","7280df2a-ba3b-43bb-b74a-277f9b637c01","METADATA COMPLETED","3ac287a6-1f5a-4c50-9a32-2f7e73dc2b9f","CLOSING COMPLETED"
151,"a332398e-ef33-4c19-b11a-fae45bce283e","COMPLETED","SPT_RDELTA_NBR_MOD_E2014_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2014,3,"moving",3,10,"052476e4-7c5e-49e4-8b2c-73fc85b8511a","KF2TGNXFR4BW222KRSFAED22","GEE COMPLETED","f7d4355b-78e4-4c6c-835c-1cb6b6881741","POST COMPLETED","35af2e67-a136-4f0f-88f6-e95f8b0c2716","METADATA COMPLETED","827eddc3-a21e-46c1-a05c-47d177a7966b","CLOSING COMPLETED"
152,"f7a1a2a2-acdd-403c-bd54-9921d175c00e","COMPLETED","SPT_RBR_NBR_MOD_E2014_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2014,3,"moving",3,10,"8f439f31-2301-42c1-bfe2-798734525db9","L6NA6UV6GOB7AR5JQMK2JEEP","GEE COMPLETED","bccbcea2-ca12-4db1-86af-d171c9dba89b","POST COMPLETED","484d8d9a-e14c-4615-b2d5-deeaf2fd0b2c","METADATA COMPLETED","a4721058-0678-4aa5-944d-126618319aaf","CLOSING COMPLETED"
153,"57f8ef98-627f-4346-82c6-2f1a931905b0","COMPLETED","SPT_DELTA_NBR_MOD_E2015_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2015,3,"moving",3,10,"4a0ab134-881f-489a-b0bd-8f4b0047fadf","BQ6ZE6KL3YGCGTPGX7M4H55K","GEE COMPLETED","7694d4d6-ff7b-4dbd-8e73-18f3607d2934","POST COMPLETED","309c16f2-e17a-4bb4-a5b7-9eb8b7a49813","METADATA COMPLETED","ecca4acb-a63c-4648-adfe-1f0d0072e867","CLOSING COMPLETED"
154,"7617217d-8ef2-4e44-b4be-2559973ed5ef","COMPLETED","SPT_RDELTA_NBR_MOD_E2015_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2015,3,"moving",3,10,"76aefbc3-ebf2-40fc-8b7a-89b3ecc32051","KJFAPTGJJVMVZRAAGISQKQWL","GEE COMPLETED","b61318a3-d9b3-4966-833d-3990ccab46e8","POST COMPLETED","c8897b0d-df7d-4c2f-a690-765760e6ce69","METADATA COMPLETED","4753f709-c64c-476a-8ef5-20b8739900ee","CLOSING COMPLETED"
155,"2466d9ed-b6af-47aa-8b7c-c5980a50e042","COMPLETED","SPT_RBR_NBR_MOD_E2015_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2015,3,"moving",3,10,"c93487d2-a6b2-4434-812a-bb4b408bb1ff","RHOE42VGZ22XBAKQ2SDW36QX","GEE COMPLETED","9d2cc081-420e-4798-925e-91a6cfb5b52a","POST COMPLETED","ad308af4-80ad-43a9-83a2-ac6ec99cb89b","METADATA COMPLETED","0d2143bc-e800-42a4-94fa-f3ba57c0ae69","CLOSING COMPLETED"
156,"e1adce52-9de2-4ff7-8de7-cbd16a8f4722","COMPLETED","SPT_DELTA_NBR_MOD_E2016_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2016,3,"moving",3,10,"aba9c4fc-3ca6-474d-9aa4-991c8ebb6bc5","WSSKCOUKXGUYEV3N2FRJQKSS","GEE COMPLETED","0b7023f4-3db7-4ba7-b2ef-6689067992d8","POST COMPLETED","aaf56feb-2a22-4355-949b-6d2b77bdcdef","METADATA COMPLETED","d4e22dc8-ddb6-4c08-bf37-2dcbbe050aa1","CLOSING COMPLETED"
157,"f559eae1-6ee2-4957-a4a8-f7f5ab12c625","COMPLETED","SPT_RDELTA_NBR_MOD_E2016_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2016,3,"moving",3,10,"d1ab23e1-b2a6-4c06-9c71-722965d84f52","5BZ66ZGMWCSZC3KB7L6CFFJB","GEE COMPLETED","4b59aeee-a644-40ed-9884-e4ca2c7d6082","POST COMPLETED","d43445f8-fb74-4464-a2b8-1ed60abe2f74","METADATA COMPLETED","94d2f77d-bfc0-4d1f-a19d-b0dc2d97484c","CLOSING COMPLETED"
158,"d938ae4e-e46c-4d18-aad3-20467b671e35","COMPLETED","SPT_RBR_NBR_MOD_E2016_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2016,3,"moving",3,10,"03e77e97-fe1a-4920-9205-440516812832","2YBXVQHOHMY3KFJBWS4KIOT5","GEE COMPLETED","c37e5e00-82aa-4ea6-9c06-e4464b71a3fa","POST COMPLETED","caaec3b7-e834-40d8-8664-934da1b3fe3b","METADATA COMPLETED","f1d00c71-6437-46ce-a7c4-43f81649ef86","CLOSING COMPLETED"
159,"238f4817-230b-4459-b8f2-eef4367a99fe","COMPLETED","SPT_DELTA_NBR_MOD_E2017_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2017,3,"moving",3,10,"f53db1a4-2759-407c-9ae6-ab5db771bed0","VHXXPAUUVGSIAER3WWQJHJAL","GEE COMPLETED","4a2bbbda-edb0-428c-9715-70db9b54690c","POST COMPLETED","2fdff9ac-99e5-4df2-ab68-e0e804c2322e","METADATA COMPLETED","0dc19055-b415-4842-8b7c-8dd1d9388902","CLOSING COMPLETED"
160,"0ba5fd7d-4afa-4b5f-b779-120cf12a03ef","COMPLETED","SPT_RDELTA_NBR_MOD_E2017_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2017,3,"moving",3,10,"1e0208c2-775d-422e-85c5-2184098b46f7","SDVNROQM3GLAZ5ACK26STFHB","GEE COMPLETED","b11addcf-8a5b-430b-8cf9-5ba92dc03a7d","POST COMPLETED","b32441e7-92ab-427c-80d8-4f101c99e784","METADATA COMPLETED","65435d55-0600-4190-8914-a99eed4ce2ed","CLOSING COMPLETED"
161,"79a9b3ef-47ee-4ac9-8e35-afc3175a429a","COMPLETED","SPT_RBR_NBR_MOD_E2017_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2017,3,"moving",3,10,"6b754cfd-317b-4135-ad2e-a8595680e038","DWSRI33RJD4TT227AXAYNUUI","GEE COMPLETED","bbfb403b-bc7c-414b-9829-19c3e7a85642","POST COMPLETED","4cfabca9-47f3-4de7-a406-95a843298827","METADATA COMPLETED","97089c1e-0986-417c-9080-a54d6473a612","CLOSING COMPLETED"
162,"56886cce-d7cf-47fa-b134-476bbea809b1","COMPLETED","SPT_DELTA_NBR_MOD_E2018_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2018,3,"moving",3,10,"253e2fee-7ef5-43d7-8df4-87730aadb172","EYYZVCFNLGO4JT6TH63XFL2R","GEE COMPLETED","2de99fee-76a1-48e4-9166-9715ea8caacc","POST COMPLETED","45ef1a18-1a66-4adf-8110-3b3ac5009f64","METADATA COMPLETED","5fb0a113-232b-43bd-868c-de18fe44531d","CLOSING COMPLETED"
163,"ae5b4f7d-88e4-4d7f-8bd4-2e7c7dc9c18b","COMPLETED","SPT_RDELTA_NBR_MOD_E2018_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2018,3,"moving",3,10,"84f7c0c0-0c4f-41d8-8cc3-b205d8d440cb","NZOMVXGS2H7HUFZ6NBGO7Z5G","GEE COMPLETED","f28b790a-74b6-434e-98f7-4c52174573f8","POST COMPLETED","2a70c79b-0cb6-40e6-8885-a1a33ca61a35","METADATA COMPLETED","3b8ff9fa-49d6-4e7b-afbd-ec1bf9515bf7","CLOSING COMPLETED"
164,"0aae741c-416c-4e7a-bfce-8b1c619003bf","COMPLETED","SPT_RBR_NBR_MOD_E2018_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2018,3,"moving",3,10,"60779758-5e7e-4281-bd3d-1c4907e5e8ad","RRAPSOTG2N4S3UGCZZN2UOWR","GEE COMPLETED","5e37ab80-ab28-495a-afc7-de5d604a0bbf","POST COMPLETED","0e7b3069-a48a-4861-8373-c945f1884041","METADATA COMPLETED","dbab388c-9358-46ec-8e17-6012abf41047","CLOSING COMPLETED"
165,"68c66cc8-dae3-4980-b9fc-e1cb00a70103","COMPLETED","SPT_DELTA_NBR_MOD_E2019_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2019,3,"moving",3,10,"861d1469-9c02-4dbc-a2b0-2d303c91d3c7","GIFL7QCQPGO3C4VHIHSDQXRN","GEE COMPLETED","9ec098c6-52b5-4df1-baee-28d84eb95134","POST COMPLETED","53d1d37a-1b5e-4134-9925-a538c806ba19","METADATA COMPLETED","e0ea51cc-8398-418e-a997-a9cc6c996680","CLOSING COMPLETED"
166,"b226e3a7-5567-47d4-ba4b-7ed32be91e71","COMPLETED","SPT_RDELTA_NBR_MOD_E2019_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2019,3,"moving",3,10,"d26d1d9e-7cd6-475e-a42a-70f7328e1ef0","56W6UTWPQXI66WLDZ3DCTKPP","GEE COMPLETED","f4204851-3efa-42ce-9c10-16d28ba616f4","POST COMPLETED","6d9eb505-0315-4947-b809-c8c33bc46d67","METADATA COMPLETED","21233d8b-599e-4afd-8b2a-af29e4370ce9","CLOSING COMPLETED"
167,"b002c806-5292-4575-b442-df8ca9d3a772","COMPLETED","SPT_RBR_NBR_MOD_E2019_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2019,3,"moving",3,10,"23c8b4e7-a256-438a-83af-9be28a6d47f4","AUBJ32L6TZHGTATW47EC74CL","GEE COMPLETED","293c085f-8b95-41f5-acc4-5877d218fa20","POST COMPLETED","8d57f1d5-85bc-4adb-8c2f-f7ac54b32ee8","METADATA COMPLETED","cfe14d6c-9ceb-4e22-9af9-d323f282bfab","CLOSING COMPLETED"
168,"f8126cf6-312e-4b79-b771-14b25aa08ac3","COMPLETED","SPT_DELTA_NBR_MOD_E2020_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2020,3,"moving",3,10,"67d4dcdd-7163-4963-bd3f-4710da72b0fd","LNYMXPXJSEXBXOMKFY2IDUZO","GEE COMPLETED","d462a4b8-e778-49c9-83b4-304a48145509","POST COMPLETED","55cb1d41-d077-476a-bce0-c0c3d7bff0d0","METADATA COMPLETED","a39f5265-6c19-43ce-8585-e191818003d2","CLOSING COMPLETED"
169,"3b81bcbf-c949-44c3-b0da-52e8f4aa1865","COMPLETED","SPT_RDELTA_NBR_MOD_E2020_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2020,3,"moving",3,10,"6c54c8fc-d37e-456d-8839-36d0b91c4eaa","XFUDQCFN5KOS3WTHMCGYQKR4","GEE COMPLETED","cade6b67-b0a0-4ad5-a132-93969c10cb81","POST COMPLETED","8a7d01ec-5117-41fe-a422-c03559bd2c5a","METADATA COMPLETED","e4288ef3-9dde-44f8-bd68-ce463fd10ba8","CLOSING COMPLETED"
170,"afc16766-1304-46eb-9bc2-7f266a7fbe8a","COMPLETED","SPT_RBR_NBR_MOD_E2020_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2020,3,"moving",3,10,"69d8e3f9-e74a-42e4-9d55-27eda7344423","S7TWHE67QUKUNKOJUUUBULOA","GEE COMPLETED","c2596650-d470-4645-aec9-12317ec05eb0","POST COMPLETED","a0d69490-b0ca-483b-ad67-03add3e002f0","METADATA COMPLETED","5017d585-dc21-4f18-92dc-7be7a7b5503a","CLOSING COMPLETED"
171,"791e3fda-9b0a-4bc3-a6f7-ad0cfcafa38b","COMPLETED","SPT_DELTA_NBR_MOD_E2021_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2021,3,"moving",3,10,"e79ad358-6740-4540-84db-af77558a46e2","4XPFYG5AST5QBHMFTGM2JHQ2","GEE COMPLETED","3e2852b9-52f4-44b1-80a3-138b98dbfdc1","POST COMPLETED","a2858526-7e0b-4dec-b6a2-c564cab82235","METADATA COMPLETED","0ae083dd-3d54-4a6f-af33-70d1b9a58b9d","CLOSING COMPLETED"
172,"294b733d-461c-4509-bd91-4a147f30cfb6","COMPLETED","SPT_RDELTA_NBR_MOD_E2021_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2021,3,"moving",3,10,"f7d5e076-1a0a-4885-98af-ed8ea3c938e8","EQGUREQTAASYOKOEJVJEEBLN","GEE COMPLETED","cda349f4-b94b-449c-93f4-cee8bb869e35","POST COMPLETED","82bfa04d-5656-4ebd-b227-4eb8b69283a5","METADATA COMPLETED","598a1900-8fb2-4743-9962-05dc5c110818","CLOSING COMPLETED"
173,"181a01a0-34d6-4eac-8229-569a29e6ba52","COMPLETED","SPT_RBR_NBR_MOD_E2021_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2021,3,"moving",3,10,"3f048a19-3002-4a87-97de-bec6da3d614e","BX23WQZJF35O766BVHRQY3R5","GEE COMPLETED","29e2dfc5-3658-4623-a656-5225f79386e7","POST COMPLETED","a4af45bc-6cce-41cb-b99f-60ce4f25c5ae","METADATA COMPLETED","b7265db2-ad49-4cc1-8161-9fa413fc5b4b","CLOSING COMPLETED"
174,"670b1e2d-62ef-4e08-96b5-045b576809ec","COMPLETED","SPT_DELTA_NBR_MOD_E2022_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2022,3,"moving",3,10,"6537acd0-a49e-4127-9d02-ee1451d05a90","YBZUBPFMRRIYNXCGPKN62J74","GEE COMPLETED","54e90f94-d5c7-46c7-88d1-f25c3c994c55","POST COMPLETED","946b4ed5-99a7-4bd2-9e53-f2f257518874","METADATA COMPLETED","d44a2618-0460-4293-a3d7-03d637a8e3f3","CLOSING COMPLETED"
175,"abe81341-a591-4ebb-bb80-900948d69173","COMPLETED","SPT_RDELTA_NBR_MOD_E2022_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2022,3,"moving",3,10,"729294d9-f51e-4c92-903d-111f96c10f02","NZPQVYKZIQ7RTK45UCCCGAMI","GEE COMPLETED","7021d3ef-d592-4143-9fb6-df4540e65869","POST COMPLETED","91719af3-d842-4bf6-8bfb-95e8f3b232e5","METADATA COMPLETED","d0ae206c-07a9-49a9-b936-322eb73ec3d1","CLOSING COMPLETED"
176,"e91c21b5-3bb7-42f1-9832-6febd7961338","COMPLETED","SPT_RBR_NBR_MOD_E2022_R003P003_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2022,3,"moving",3,10,"8c95f50a-6de0-4dab-a4bb-1fa09f85facc","ORK365IKXKLDM2F4O24VXHCG","GEE COMPLETED","a74f2ac9-0f50-4c2c-9e34-ceebec3ce718","POST COMPLETED","02c4cc39-abfe-4542-860f-b5aab0862b1e","METADATA COMPLETED","122a5a16-6858-4627-b6a8-ab868bf59d94","CLOSING COMPLETED"
177,"57aca5f1-3efd-4801-963f-e957a6005387","COMPLETED","SPT_DELTA_NBR_MOD_E2001_R003P006_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2001,3,"moving",6,10,"bc5f0ef0-09f7-4701-b4e6-f1cfcdda33a3","XHTIKT4CJLLNAQFN63N6TQEL","GEE COMPLETED","642bebae-34be-4c18-8e76-495ac80efa40","POST COMPLETED","c6b1f974-d34b-4b4f-8238-3369dc487128","METADATA COMPLETED","7336c015-b5ef-44b9-b3ad-0004e94c82e7","CLOSING COMPLETED"
178,"95ab82d5-bd03-4dc4-82ea-d70098139bca","COMPLETED","SPT_RDELTA_NBR_MOD_E2001_R003P006_20230407_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2001,3,"moving",6,10,"4ad2fa3f-8747-4b7e-b480-801da01f3408","2CREGBJ3WFGJBKCUF7IOCGLS","GEE COMPLETED","ed7b5677-2018-43fd-a826-87536c834f9d","POST COMPLETED","d43a25c2-af04-43e7-9c80-2050fc75ba1b","METADATA COMPLETED","4b87ed08-08db-408e-bbdb-63a8de482d8c","CLOSING COMPLETED"
179,"ac222de7-b04b-4a86-b1f2-b8c9766877fe","COMPLETED","SPT_RBR_NBR_MOD_E2001_R003P006_20230407_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2001,3,"moving",6,10,"c5ee65db-65a6-4a25-9db1-a388ee6207aa","2GPR2TG4ENZ4AW3IQ2DXAFR3","GEE COMPLETED","30bd6d9c-d4d6-4776-965e-a2c440eb316d","POST COMPLETED","33ab32cc-75a2-4166-8125-c4d72a41cdd2","METADATA COMPLETED","bd815c0e-d2ad-4858-acc3-03f55a828936","CLOSING COMPLETED"
180,"a7b0bcce-d8f2-4760-a787-597753a18561","COMPLETED","SPT_DELTA_NBR_MOD_E2002_R003P006_20230407_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2002,3,"moving",6,10,"7caee6e7-1cd9-4ea6-b030-a45e2cfcde9e","2AOUPYDMLURB74KRUNCWDZEQ","GEE COMPLETED","ebfc8abd-40d7-4b83-8a10-d2f855cc1699","POST COMPLETED","5b0aca2e-abe2-44e5-845b-6a1fe4b630ed","METADATA COMPLETED","2cb9b3c6-9b8c-4c28-83e4-2cc3c11f44c9","CLOSING COMPLETED"
181,"b8089ee1-b8b4-4dfc-bc82-0a0db6d3ca41","COMPLETED","SPT_RDELTA_NBR_MOD_E2002_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2002,3,"moving",6,10,"3bc58425-a94b-4df0-bbf2-e27ee26f6c62","UTAQUWTVRLEDWCLLWHRXNNDE","GEE COMPLETED","c273834b-ee16-4123-9fab-1b0e87d59e08","POST COMPLETED","95d9a718-1f07-442a-a5dc-286ef8dab6b8","METADATA COMPLETED","c45bc4aa-ec7e-472a-b0ce-4880d39aa0ed","CLOSING COMPLETED"
